#Feeder,Feeder ID,Type,Nozzle,X,Y,Angle,Footprint,Value,Pick height,Pick delay,Place Height,Place Delay,Vacuum detection,Threshold,Vision Alignment,Speed,,,,,,,,,,,,,
stack,20,0,12,24.6,21.12,90,CAP0603,CAP0603/0.01UF,2.8,100,3,100,No,-40,1,100,4,50,30,No,No,-40,-40,-40,-40,-1,-1,0,0
stack,21,0,1234,25.43,34.21,-90,SOT95P230X110-3N,SOT95P230X110-3N/BSS138K,2.2,100,3.7,100,No,-40,1,100,4,50,50,No,No,-40,-40,-40,-40,-1,-1,0,0
stack,22,0,1234,25.28,47.73,-90,RES0603,RES0603/1K,2.2,100,2.6,100,No,-40,1,100,4,50,30,No,No,-40,-40,-40,-40,-1,-1,0,0
stack,23,0,1234,25.1,61.26,-90,RES0603,RES0603/4.7K,2.2,100,2.6,100,No,-40,1,100,4,50,30,No,No,-40,-40,-40,-40,-1,-1,0,0
stack,24,0,1234,25.59,74.81,-90,RES0603,RES0603/1.78K,2.2,100,2.6,100,No,-40,1,100,4,50,30,No,No,-40,-40,-40,-40,-1,-1,0,0
stack,25,0,1234,24.87,88.45,-90,RES0603,RES0603/41.2 kOhm,2.2,100,2.6,100,No,-40,1,100,4,50,30,No,No,-40,-40,-40,-40,-1,-1,0,0
stack,26,0,1234,25,101.79,-90,CAP1206,CAP1206/22UF,2.2,100,2.6,100,No,-40,1,100,4,50,30,No,No,-40,-40,-40,-40,-1,-1,0,0
stack,27,0,1234,24.99,114.92,-90,6-WSON_2X2,6-WSON_2X2/TMP117NAIDRVR,1.5,300,2.6,100,No,-40,1,90,4,50,60,No,No,-40,-40,-40,-40,-1,-1,0,0
stack,28,0,1234,25.26,128.74,-90,CAP1206,CAP1206/47UF,2.2,100,2.6,100,No,-40,1,100,4,50,30,No,No,-40,-40,-40,-40,-1,-1,0,0
stack,29,0,1234,25.38,142.16,-90,RES0603,RES0603/24.9 Ohm,2.2,100,2.6,100,No,-40,1,100,4,50,30,No,No,-40,-40,-40,-40,-1,-1,0,0
stack,30,0,1234,25.26,155.56,-90,CAP0603,CAP0603/1UF,2.8,100,3,100,No,-40,1,100,4,50,30,No,No,-40,-40,-40,-40,-1,-1,0,0
stack,31,0,1234,25.05,169.33,-90,SOP50P310X90-8N,SOP50P310X90-8N/TXS0102DCUR,1.5,300,2.6,100,No,-40,1,90,4,50,60,No,No,-40,-40,-40,-40,-1,-1,0,0
stack,32,0,1234,25.44,182.29,-90,LEDC1608X80N,LEDC1608X80N/LTST-S270KRKT,1.6,100,3,100,No,-40,1,100,4,50,30,No,No,-40,-40,-40,-40,-1,-1,0,0
stack,33,0,1234,25.72,199.13,-90,QFN12,QFN12/LTC2945HUD,1.5,300,2.6,100,No,-40,1,90,8,50,60,No,No,-40,-40,-40,-40,-1,-1,0,0
stack,34,0,1234,25.58,218.28,-90,RES0603,RES0603/130 Ohm,2.2,100,2.6,100,No,-40,1,100,4,50,30,No,No,-40,-40,-40,-40,-1,-1,0,0
stack,35,0,1234,25.5,235.33,-90,RES0603,RES0603/174 Ohm,2.2,100,2.6,100,No,-40,1,100,4,50,30,No,No,-40,-40,-40,-40,-1,-1,0,0
stack,36,0,1234,25.46,252.66,-90,RES0805,RES0805/0.02,2.3,100,2.6,100,No,-40,1,100,4,50,30,No,No,-40,-40,-40,-40,-1,-1,0,0
stack,38,0,1234,25.3,270.14,-90,RES0603,RES0603/249 Ohm,2.2,100,2.6,100,No,-40,1,100,4,50,30,No,No,-40,-40,-40,-40,-1,-1,0,0
stack,39,0,34,25.6,286.56,-90,CAP2312,CAP2312/150UF,1.8,100,4.2,100,No,-40,1,80,8,50,30,No,No,-40,-40,-40,-40,-1,-1,0,0
stack,40,0,1234,25.57,305.35,-90,RES0603,RES0603/499 Ohm,2.2,100,2.6,100,No,-40,1,100,4,50,30,No,No,-40,-40,-40,-40,-1,-1,0,0
stack,41,0,1234,25.27,323.01,-90,CAP0603,CAP0603/15PF,2.8,100,3,100,No,-40,1,100,4,50,30,No,No,-40,-40,-40,-40,-1,-1,0,0
stack,42,0,1234,25.45,340.2,-90,CAP1206,CAP1206/100UF,2.2,100,2.6,100,No,-40,1,100,4,50,30,No,No,-40,-40,-40,-40,-1,-1,0,0
stack,43,0,34,25.37,358.27,-90,DIO-214AB,DIO-214AB/SMCJ12CA-E3/57T,1.5,400,4,100,No,-40,1,80,8,50,80,No,No,-40,-40,-40,-40,-1,-1,0,0
stack,45,0,34,25.76,380.09,-90,CAP2917,CAP2917/150UF,2.2,500,6,100,No,-40,1,60,8,50,80,No,No,-40,-40,-40,-40,-1,-1,0,0
pcb,Manual,Trace,100,100,208.74,250.51,Front,10,10,0,,,,,,,,,,,,,,,,,,,
mark,Whole,Auto,113.461,93.9187,339.992,94.1907,113.638,249.312,340.122,249.618,,,,,,,,,,,,,,,,,,,
markext,0,0.8,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,
markext,1,0.8,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,
markext,2,0.8,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,
markext,3,0.8,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,
test,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mirror_create,1,1,116.5,121.66,0,0,0,0,0.012248,,,,,,,,,,,,,,,,,,,,
mirror,116.5,121.66,0,No,,,,,,,,,,,,,,,,,,,,,,,,,
#SMD,Feeder ID,Nozzle,Name,Value,Footprint,X,Y,Rotation,Skip,,,,,,,,,,,,,,,,,,,,
comp,11,1,RT131,0,RES0402,116.5,121.17,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,11,3,RT132,0,RES0402,117.39,121.17,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,11,4,RT84,0,RES0402,116.58,166.36,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,11,1,RT25,0,RES0402,117.62,210.84,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,11,3,RT26,0,RES0402,166.55,210.91,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,11,4,RT44,0,RES0402,215.64,190.08,0,Yes,,,,,,,,,,,,,,,,,,,,
comp,8,1,RT122,0 Ohm,RES0603,143.84,130.62,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,8,3,RT125,0 Ohm,RES0603,145.72,130.62,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,8,4,RT65,0 Ohm,RES0603,143.92,175.8,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,8,1,RT69,0 Ohm,RES0603,145.77,175.6,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,8,3,RT124,0 Ohm,RES0603,194,130.69,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,8,4,RT120,0 Ohm,RES0603,195.77,130.74,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,8,1,RT67,0 Ohm,RES0603,193.84,175.84,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,8,3,RT68,0 Ohm,RES0603,195.79,175.72,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,8,4,RT23,0 Ohm,RES0603,112.94,213.04,180,Yes,,,,,,,,,,,,,,,,,,,,
comp,8,1,RT19,0 Ohm,RES0603,144.07,220.29,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,8,3,RT17,0 Ohm,RES0603,145.69,220.32,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,8,2,RT142,0 Ohm,RES0603,254.21,115.16,90,Yes,,,,,,,,,,,,,,,,,,,,
comp,8,2,RT143,0 Ohm,RES0603,255.61,115.17,90,Yes,,,,,,,,,,,,,,,,,,,,
comp,8,2,RT144,0 Ohm,RES0603,257.04,115.17,90,Yes,,,,,,,,,,,,,,,,,,,,
comp,8,4,RT21,0 Ohm,RES0603,193.89,220.36,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,8,1,RT16,0 Ohm,RES0603,195.51,220.44,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,8,3,RT114,0 Ohm,RES0603,265.85,138.41,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,8,4,RT102,0 Ohm,RES0603,264.13,150.94,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,8,1,RT115,0 Ohm,RES0603,268.94,138.42,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,8,3,RT104,0 Ohm,RES0603,271.06,150.96,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,8,4,RT39,0 Ohm,RES0603,244.85,201.28,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,8,1,RT37,0 Ohm,RES0603,246.57,201.36,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,8,3,RT96,0 Ohm,RES0603,307.11,158.29,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,8,4,RT35,0 Ohm,RES0603,315.49,205.47,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,8,1,RT45,0 Ohm,RES0603,327.26,189.64,180,Yes,,,,,,,,,,,,,,,,,,,,
comp,8,3,RT72,0 Ohm,RES0603,341.5,173.96,180,Yes,,,,,,,,,,,,,,,,,,,,
comp,8,4,RT58,0 Ohm,RES0603,341.51,183.01,180,Yes,,,,,,,,,,,,,,,,,,,,
comp,8,1,RT43,0 Ohm,RES0603,341.52,190.29,180,Yes,,,,,,,,,,,,,,,,,,,,
comp,8,3,RT22,0 Ohm,RES0603,339.77,216.49,0,Yes,,,,,,,,,,,,,,,,,,,,
comp,14,1,RT136,0.005,RES1206,122.68,117.11,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,14,3,RT137,0.005,RES1206,172.84,117.17,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,14,4,RT89,0.005,RES1206,122.76,162.28,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,14,1,RT90,0.005,RES1206,172.68,162.33,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,14,3,RT29,0.005,RES1206,122.9,206.78,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,14,4,RT30,0.005,RES1206,172.72,206.85,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,14,1,RT49,0.005,RES1206,223.69,187.76,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,14,3,RT8,0.005,RES1206,251.06,232.3,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,14,4,RT9,0.005,RES1206,259.47,232.31,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,1,CT57,0.01UF,CAP0603,283.47,182.83,90,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,1,CT56,0.01UF,CAP0603,285.1,182.87,90,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,1,CT140,0.01UF,CAP0603,332.28,114.26,180,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,1,CT137,0.01UF,CAP0603,332.29,116,180,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,1,CT118,0.01UF,CAP0603,338.05,125.42,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,1,CT141,0.01UF,CAP0603,340.94,114.07,90,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,1,CT119,0.01UF,CAP0603,339.78,125.42,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,1,CT105,0.01UF,CAP0603,339.98,134.1,180,Yes,,,,,,,,,,,,,,,,,,,,
comp,36,1,RT88,0.02,RES0805,239.01,163.61,180,Yes,,,,,,,,,,,,,,,,,,,,
comp,36,3,RT63,0.02,RES0805,239.41,176.29,180,Yes,,,,,,,,,,,,,,,,,,,,
comp,2,1,CT122,0.1UF,CAP1206,159.69,121.08,0,Yes,,,,,,,,,,,,,,,,,,,,
comp,2,3,CT114,0.1UF,CAP1206,159.7,129.55,0,Yes,,,,,,,,,,,,,,,,,,,,
comp,2,4,CT78,0.1UF,CAP1206,159.77,166.26,0,Yes,,,,,,,,,,,,,,,,,,,,
comp,2,1,CT66,0.1UF,CAP1206,159.78,174.73,0,Yes,,,,,,,,,,,,,,,,,,,,
comp,2,3,CT123,0.1UF,CAP1206,209.84,121.14,0,Yes,,,,,,,,,,,,,,,,,,,,
comp,2,4,CT115,0.1UF,CAP1206,209.85,129.62,0,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,1,CT155,0.1UF,CAP0603,226.59,105.13,180,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,3,CT150,0.1UF,CAP0603,226.6,106.68,180,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,4,CT148,0.1UF,CAP0603,226.59,108.46,180,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,1,CT147,0.1UF,CAP0603,226.6,109.98,180,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,3,CT145,0.1UF,CAP0603,226.6,111.67,180,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,4,CT142,0.1UF,CAP0603,226.6,113.18,180,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,1,CT158,0.1UF,CAP0603,229.05,102.17,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,2,CT135,0.1UF,CAP0603,228.17,116.94,90,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,3,CT159,0.1UF,CAP0603,230.57,102.18,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,2,CT136,0.1UF,CAP0603,229.69,116.95,90,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,4,CT160,0.1UF,CAP0603,232.47,102.18,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,2,1,CT79,0.1UF,CAP1206,209.68,166.3,0,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,1,CT161,0.1UF,CAP0603,233.99,102.18,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,3,CT162,0.1UF,CAP0603,235.89,102.19,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,4,CT163,0.1UF,CAP0603,237.39,102.18,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,2,3,CT27,0.1UF,CAP1206,159.91,210.75,0,Yes,,,,,,,,,,,,,,,,,,,,
comp,2,4,CT67,0.1UF,CAP1206,209.69,174.77,0,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,1,CT151,0.1UF,CAP0603,240.04,106.47,0,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,3,CT149,0.1UF,CAP0603,240.04,107.99,0,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,4,CT146,0.1UF,CAP0603,241.44,111.01,180,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,1,CT143,0.1UF,CAP0603,241.45,112.53,180,Yes,,,,,,,,,,,,,,,,,,,,
comp,2,1,CT19,0.1UF,CAP1206,159.92,219.22,0,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,3,CT144,0.1UF,CAP0603,249.44,112.54,180,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,4,CT87,0.1UF,CAP0603,234.78,160.69,180,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,1,CT83,0.1UF,CAP0603,234.78,162.29,180,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,3,CT156,0.1UF,CAP0603,253.58,104.7,0,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,4,CT157,0.1UF,CAP0603,257.61,104.7,180,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,1,CT69,0.1UF,CAP0603,235.18,173.35,180,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,3,CT65,0.1UF,CAP0603,235.18,174.96,180,Yes,,,,,,,,,,,,,,,,,,,,
comp,2,3,CT28,0.1UF,CAP1206,209.73,210.82,0,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,4,CT108,0.1UF,CAP0603,265.65,132.2,180,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,1,CT124,0.1UF,CAP0603,268.86,118.14,180,Yes,,,,,,,,,,,,,,,,,,,,
comp,2,4,CT20,0.1UF,CAP1206,209.73,219.29,0,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,3,CT98,0.1UF,CAP0603,265.59,144.66,180,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,4,CT109,0.1UF,CAP0603,269.22,132.2,0,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,1,CT153,0.1UF,CAP0603,274.69,105.27,0,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,3,CT97,0.1UF,CAP0603,269.13,144.68,0,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,4,CT154,0.1UF,CAP0603,278.85,105.27,180,Yes,,,,,,,,,,,,,,,,,,,,
comp,2,1,CT48,0.1UF,CAP1206,260.7,191.73,0,Yes,,,,,,,,,,,,,,,,,,,,
comp,2,2,CT5,0.1UF,CAP1206,224.24,235.82,90,Yes,,,,,,,,,,,,,,,,,,,,
comp,2,3,CT38,0.1UF,CAP1206,260.71,200.21,0,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,1,CT126,0.1UF,CAP0603,295,117.6,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,2,CT110,0.1UF,CAP0603,294.3,130.16,90,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,3,CT127,0.1UF,CAP0603,298.09,117.6,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,4,CT10,0.1UF,CAP0603,243.84,231.55,180,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,1,CT9,0.1UF,CAP0603,243.83,233.16,180,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,3,CT128,0.1UF,CAP0603,303.03,117.61,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,2,CT167,0.1UF,CAP0603,304.65,96.55,90,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,4,CT129,0.1UF,CAP0603,308.09,117.61,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,1,CT44,0.1UF,CAP0603,282.53,198.06,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,3,CT130,0.1UF,CAP0603,311.13,117.62,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,4,CT131,0.1UF,CAP0603,314.17,117.63,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,1,CT164,0.1UF,CAP0603,315.78,101.92,0,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,2,CT111,0.1UF,CAP0603,313.17,130.18,90,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,3,CT132,0.1UF,CAP0603,316.96,117.63,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,2,CT35,0.1UF,CAP0603,290.61,203.41,90,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,2,CT133,0.1UF,CAP0603,322.78,117.51,90,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,2,CT134,0.1UF,CAP0603,324.35,117.51,90,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,2,CT112,0.1UF,CAP0603,323.19,130.19,90,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,4,CT166,0.1UF,CAP0603,327.74,101.94,0,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,2,CT113,0.1UF,CAP0603,324.93,130.2,90,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,1,CT89,0.1UF,CAP0603,320.82,160.1,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,3,CT152,0.1UF,CAP0603,335.89,105.75,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,4,CT88,0.1UF,CAP0603,328.9,160.41,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,2,CT59,0.1UF,CAP0603,323.95,179.36,90,Yes,,,,,,,,,,,,,,,,,,,,
comp,1,2,CT31,0.1UF,CAP0603,321.99,205.49,90,Yes,,,,,,,,,,,,,,,,,,,,
comp,24,1,RT117,1.78K,RES0603,135.59,135.15,0,Yes,,,,,,,,,,,,,,,,,,,,
comp,24,3,RT118,1.78K,RES0603,185.74,135.21,0,Yes,,,,,,,,,,,,,,,,,,,,
comp,24,4,RT61,1.78K,RES0603,135.67,180.32,0,Yes,,,,,,,,,,,,,,,,,,,,
comp,24,1,RT62,1.78K,RES0603,185.59,180.37,0,Yes,,,,,,,,,,,,,,,,,,,,
comp,24,3,RT14,1.78K,RES0603,135.82,224.82,0,Yes,,,,,,,,,,,,,,,,,,,,
comp,24,4,RT15,1.78K,RES0603,185.64,224.88,0,Yes,,,,,,,,,,,,,,,,,,,,
comp,24,1,RT34,1.78K,RES0603,236.6,205.8,0,Yes,,,,,,,,,,,,,,,,,,,,
comp,9,1,RT145,100 Ohm,RES0603,234.51,114.89,0,Yes,,,,,,,,,,,,,,,,,,,,
comp,9,2,RT147,100 Ohm,RES0603,239.07,111.78,90,Yes,,,,,,,,,,,,,,,,,,,,
comp,9,3,RT150,100 Ohm,RES0603,242.48,107.24,90,Yes,,,,,,,,,,,,,,,,,,,,
comp,9,4,RT135,100 Ohm,RES0603,248.8,118.76,-45,Yes,,,,,,,,,,,,,,,,,,,,
comp,9,1,RT129,100 Ohm,RES0603,249.86,121.99,90,Yes,,,,,,,,,,,,,,,,,,,,
comp,9,3,RT141,100 Ohm,RES0603,251.47,115.64,0,Yes,,,,,,,,,,,,,,,,,,,,
comp,9,4,RT128,100 Ohm,RES0603,250.73,125.64,45,Yes,,,,,,,,,,,,,,,,,,,,
comp,9,1,RT126,100 Ohm,RES0603,253.23,127.92,180,Yes,,,,,,,,,,,,,,,,,,,,
comp,9,3,RT127,100 Ohm,RES0603,259.01,126.54,135,Yes,,,,,,,,,,,,,,,,,,,,
comp,9,2,RT130,100 Ohm,RES0603,260.51,121.44,90,Yes,,,,,,,,,,,,,,,,,,,,
comp,42,1,CT96,100UF,CAP1206,325.88,147.69,90,Yes,,,,,,,,,,,,,,,,,,,,
comp,5,1,RT110,10K,RES0603,133.37,139.18,180,Yes,,,,,,,,,,,,,,,,,,,,
comp,5,3,RT111,10K,RES0603,183.51,139.25,180,Yes,,,,,,,,,,,,,,,,,,,,
comp,5,4,RT54,10K,RES0603,133.44,184.36,180,Yes,,,,,,,,,,,,,,,,,,,,
comp,5,1,RT55,10K,RES0603,183.37,184.4,180,Yes,,,,,,,,,,,,,,,,,,,,
comp,5,3,RT12,10K,RES0603,133.59,228.85,180,Yes,,,,,,,,,,,,,,,,,,,,
comp,5,4,RT148,10K,RES0603,249.51,110.9,180,Yes,,,,,,,,,,,,,,,,,,,,
comp,5,1,RT149,10K,RES0603,261.4,110.84,180,Yes,,,,,,,,,,,,,,,,,,,,
comp,5,3,RT146,10K,RES0603,261.87,114.37,0,Yes,,,,,,,,,,,,,,,,,,,,
comp,5,4,RT140,10K,RES0603,261.87,115.92,0,Yes,,,,,,,,,,,,,,,,,,,,
comp,5,1,RT13,10K,RES0603,183.41,228.92,180,Yes,,,,,,,,,,,,,,,,,,,,
comp,5,3,RT119,10K,RES0603,271.56,134.65,180,Yes,,,,,,,,,,,,,,,,,,,,
comp,5,4,RT103,10K,RES0603,269.58,150.96,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,5,2,RT116,10K,RES0603,274.12,137.48,90,Yes,,,,,,,,,,,,,,,,,,,,
comp,5,1,RT5,10K,RES0603,208.71,241.7,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,5,3,RT107,10K,RES0603,306.57,142.73,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,5,4,RT31,10K,RES0603,283.83,206.76,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,5,1,RT101,10K,RES0603,312.81,151.26,0,Yes,,,,,,,,,,,,,,,,,,,,
comp,5,3,RT36,10K,RES0603,292.22,203.32,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,5,4,RT40,10K,RES0603,330.65,195.86,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,15,1,RT7,10M,RES0603,340.11,238.41,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,3,1,CT125,10UF,CAP0603,239.61,117.63,90,Yes,,,,,,,,,,,,,,,,,,,,
comp,3,3,CT45,10UF,CAP0603,284.23,198.07,-90,Yes,,,,,,,,,,,,,,,,,,,,
comp,3,2,CT39,10UF,CAP0603,288.66,200.04,90,Yes,,,,,,,,,,,,,,,,,,,,
comp,3,4,CT71,10UF,CAP0603,328.83,171.23,90,Yes,,,,,,,,,,,,,,,,,,,,
comp,3,1,CT60,10UF,CAP0603,341,179.27,90,Yes,,,,,,,,,,,,,,,,,,,,
comp,34,1,RT47,130 Ohm,RES0603,280.73,189.43,-90,Yes,,,,,,,,,,,,,,,,,,,,
